true_label,original_sent,noisy_label
6,"A large smack of translucent jellyfish mechanically undulates in and around the frothy pacific shoreline , cast against the sharp backdrop of a 35 million year old canyon that takes my breath away .",2
2,His shoes were in a box .,2
6,"To put it discretely , she described the sensation in her knees as that of being forcibly violated by a prickle of porcupines .",0
0,Sixty five million years ago an asteroid caused the extinction of the dinosaurs .,0
3,Virgin spaceship takes visitors into suborbital space .,3
6,"So it was that in 1724 at the age of 17 a somewhat awkward , refined young man took his place at the mess of officers much older , wiser , and harder than he .",6
0,"The high humidity caused by the rainfall damaged the seed of PU already mature while the good soil moisture allowed the seed of SO , TO and OO to fill better .",0
7,The paragraph states that the number of rules is finite .,7
6,"Such an uneasy state of affairs existed until the fifth century , when the empire 's Rhine barrier was breached , allowing a vast , mixed horde of barbarians to stream into Italy , thereby laying the groundwork for the kingdoms that would eventually come to dominate the European continent .",0
0,"The addition of water to the tank caused a runaway chemical reaction , resulting in a rapid rise in pressure and temperature .",0
0,"Citing the conflict of interest created by the ethics charges , Nifong asked the state attorney general 's office to take over the lacrosse case .",3
4,Reagent-grade acetonitrile is distilled from phosphorus pentoxide immediately before use .,8
0,"Thus previous scientific estimates had overstated the devastation caused by the asteroid , since topographic and ecologic factors contributing to the result had not been taken into account .",0
6,"In the Lower Mainland , 2003 saw the usual raft of architectural turkeys , with our highest density of under-achieving , view-gobbling buildings in the flock of new condo towers under construction in Downtown South",8
6,"The plan for the day was for our group to join a convoy of buses , vans and coasters on a 3-hour drive across the bare Egyptian desert to the distant city of Abu Simbel .",3
2,The letter was in a chest downstairs in the Kitchen area .,2
6,We have a congress of different nations and congress within nations and some sports congress .,6
2,"When a bottle full of honey was weighed , its weight was 1 kilogram .",8
2,"The machine was in a cabinet very similar to the type ' A ' machines , and weighed 95 pounds .",2
6,Chris Caisley remains the head of the team and sources were keen to pinpoint his previous experience as chairman of the Bradford Bulls rugby league club .,4
0,The cheering and screaming after the victory had hardly died down when Marilyn Kelly proclaimed '' Party at my house ! '',7
1,"God , I 'm glad that car had seat belts .",4
1,"Just a few months earlier , Burger King had launched its Burger Buddies combo of two hamburgers for 89 cents and , later , launched Breakfast Buddies , a 59-cent breakfast sandwich that came with a disposable razor blade .",8
3,Ten-year-old Huynh Thanh Tung was fortunate to survive when the tiny war relic burst into a ball of flames and flying metal as he stuffed the bomb into a bottle .,0
6,"It is okay to have a bale of turtles for pets , but they must be free of salmonella bacteria .",4
1,The point of the pen is in good writing position if the tip is anywhere from A to B.,1
1,"The spring and damper components of the absorber system are provided by the plate of the absorber , which is a continuous mechanical system .",1
0,I suffer from headaches from perfume and any other toxic thing I get to smell .,0
8,That 's more or less how the book 's author is viewing the situation .,7
1,The coil of the galvanometer is wrapped around a cylindrical form .,1
6,"By tacit approval , an order of preaching heretics who deny the infallibility of the Bible , an order of drunken and adulterous clergy , are permitted , and are at this moment holding benefices and preaching in the Church of England .",4
3,The dust storm in Libya blew sand into seashores in the Mediterranean .,3
5,"A man attaches a rope to a 20 kg block , pulling it across a floor with constant velocity .",5
3,"She poured flour into the bowl , and asked me to take out four eggs from the carton and carefully crack them into the bowl .",2
1,"The slide system consists of a slideway and a sliding element , whereas the slide system is connected to at least one piston and the crank of the shaft .",1
6,"Out of the early morning haze , a convoy of articulated lorries pulls into the Gashouder square .",3
0,Eye discomfort from this staring effect is exacerbated by low humidity .,0
6,"Laurent leaves them and travels to Denali , Alaska , hoping to find solace among a coven of '' vegetarian '' vampires .",3
6,The Republican Party of Pennsylvania has a strong slate of endorsed judicial candidates running for statewide office .,8
1,They are taking the brains from babies .,4
1,"The dentate gyrus is a part of the hippocampus , the main memory structure , and has been shown to play a role in the forming of new memories .",1
5,The drill enables the dentist to accomplish these procedures quickly and reduces the trauma to oral tissues .,5
0,"Over 90 % of the cases of ringworm of the scalp are caused by Trichophyton tonsurans , a fungus that infects the hairs and causes them to break .",0
2,This experiment is performed with an aqueous solution of a strong acid inside a flask .,5
4,It was like playing people from outer space .,4
0,A cancer survivor writes about the relatively rare occurrence of calcification of the breast after radiation therapy .,7
6,"In the Age of Myth , a clan of berserkers made war against a druidic order .",3
6,"In autumn , a gaggle of tagged Canada geese takes over the waterfront lawn and wild ducks land on the lake .",3
